 1390.000, 0.34210771E+03, 0.35011360E+03, 0.39709548E+00, 0.40638817E+00
 1400.000, 0.34201339E+03, 0.35004805E+03, 0.39698600E+00, 0.40631209E+00
 1410.000, 0.34191762E+03, 0.34997998E+03, 0.39687483E+00, 0.40623308E+00
 1420.000, 0.34182039E+03, 0.34990940E+03, 0.39676197E+00, 0.40615115E+00
 1430.000, 0.34172170E+03, 0.34983631E+03, 0.39664742E+00, 0.40606631E+00
 1440.000, 0.34162156E+03, 0.34976074E+03, 0.39653118E+00, 0.40597860E+00
 1450.000, 0.34151996E+03, 0.34968270E+03, 0.39641326E+00, 0.40588801E+00
 1460.000, 0.34141692E+03, 0.34960221E+03, 0.39629365E+00, 0.40579458E+00
 1470.000, 0.34131243E+03, 0.34951928E+03, 0.39617237E+00, 0.40569833E+00
 1480.000, 0.34120649E+03, 0.34943393E+03, 0.39604940E+00, 0.40559925E+00
 1490.000, 0.34109911E+03, 0.34934617E+03, 0.39592476E+00, 0.40549739E+00
 1500.000, 0.34099029E+03, 0.34925603E+03, 0.39579845E+00, 0.40539276E+00
 1510.000, 0.34088004E+03, 0.34916351E+03, 0.39567048E+00, 0.40528537E+00
 1520.000, 0.34076835E+03, 0.34906864E+03, 0.39554083E+00, 0.40517525E+00
 1530.000, 0.34065523E+03, 0.34897143E+03, 0.39540953E+00, 0.40506242E+00
 1540.000, 0.34054068E+03, 0.34887190E+03, 0.39527658E+00, 0.40494689E+00
 1550.000, 0.34042472E+03, 0.34877007E+03, 0.39514197E+00, 0.40482869E+00
 1560.000, 0.34030733E+03, 0.34866595E+03, 0.39500572E+00, 0.40470784E+00
 1570.000, 0.34018854E+03, 0.34855957E+03, 0.39486783E+00, 0.40458436E+00
 1580.000, 0.34006833E+03, 0.34845094E+03, 0.39472831E+00, 0.40445826E+00
 1590.000, 0.33994672E+03, 0.34834007E+03, 0.39458715E+00, 0.40432958E+00
 1600.000, 0.33982372E+03, 0.34822699E+03, 0.39444437E+00, 0.40419833E+00
 1610.000, 0.33969932E+03, 0.34811172E+03, 0.39429998E+00, 0.40406453E+00
 1620.000, 0.33957353E+03, 0.34799427E+03, 0.39415397E+00, 0.40392820E+00
 1630.000, 0.33944636E+03, 0.34787466E+03, 0.39400636E+00, 0.40378936E+00
 1640.000, 0.33931781E+03, 0.34775291E+03, 0.39385715E+00, 0.40364805E+00
 1650.000, 0.33918789E+03, 0.34762904E+03, 0.39370635E+00, 0.40350426E+00
 1660.000, 0.33905661E+03, 0.34750307E+03, 0.39355396E+00, 0.40335804E+00
 1670.000, 0.33892396E+03, 0.34737501E+03, 0.39340000E+00, 0.40320940E+00
 1680.000, 0.33878997E+03, 0.34724489E+03, 0.39324446E+00, 0.40305836E+00
 1690.000, 0.33865462E+03, 0.34711271E+03, 0.39308737E+00, 0.40290495E+00
 1700.000, 0.33851794E+03, 0.34697851E+03, 0.39292871E+00, 0.40274918E+00
 1710.000, 0.33837992E+03, 0.34684230E+03, 0.39276851E+00, 0.40259107E+00
 1720.000, 0.33824058E+03, 0.34670410E+03, 0.39260677E+00, 0.40243066E+00
 1730.000, 0.33809991E+03, 0.34656393E+03, 0.39244350E+00, 0.40226795E+00
 1740.000, 0.33795793E+03, 0.34642180E+03, 0.39227870E+00, 0.40210298E+00
 1750.000, 0.33781465E+03, 0.34627774E+03, 0.39211238E+00, 0.40193576E+00
 1760.000, 0.33767007E+03, 0.34613176E+03, 0.39194456E+00, 0.40176632E+00
 1770.000, 0.33752419E+03, 0.34598388E+03, 0.39177524E+00, 0.40159467E+00
 1780.000, 0.33737703E+03, 0.34583412E+03, 0.39160443E+00, 0.40142084E+00
 1790.000, 0.33722859E+03, 0.34568250E+03, 0.39143213E+00, 0.40124485E+00
 1800.000, 0.33707889E+03, 0.34552904E+03, 0.39125836E+00, 0.40106673E+00
 1810.000, 0.33692792E+03, 0.34537376E+03, 0.39108313E+00, 0.40088648E+00
 1820.000, 0.33677570E+03, 0.34521667E+03, 0.39090644E+00, 0.40070415E+00
 1830.000, 0.33662223E+03, 0.34505779E+03, 0.39072830E+00, 0.40051973E+00
